disease_OMIM_ID	disease_name	gene_symbol
255800	$Schwartz-Jampel syndrome, type 1$	SJA
255800	$Schwartz-Jampel syndrome, type 1$	SJS
255800	$Schwartz-Jampel syndrome, type 1$	SJS1
255960	$Myxoma, intracardiac$	ACRDYS1
255960	$Myxoma, intracardiac$	CAR
255960	$Myxoma, intracardiac$	CNC1
255960	$Myxoma, intracardiac$	PPNAD1
255960	$Myxoma, intracardiac$	PRKAR1A
255960	$Myxoma, intracardiac$	TSE1
255995	Native American myopathy	NAM
255995	Native American myopathy	STAC3
256000	Leigh syndrome	AQDQ
256000	Leigh syndrome	B17.2L
256000	Leigh syndrome	BCS1L
256000	Leigh syndrome	BJS
256000	Leigh syndrome	C8orf38
256000	Leigh syndrome	CEMCOX2
256000	Leigh syndrome	CMD1GG
256000	Leigh syndrome	CMT4K
256000	Leigh syndrome	COX10
256000	Leigh syndrome	COX15
256000	Leigh syndrome	FLNMS
256000	Leigh syndrome	FOXRED1
256000	Leigh syndrome	GRACILE
256000	Leigh syndrome	MC3DN1
256000	Leigh syndrome	MMTN
256000	Leigh syndrome	NDUFA10
256000	Leigh syndrome	NDUFA12
256000	Leigh syndrome	NDUFA12L
256000	Leigh syndrome	NDUFA2
256000	Leigh syndrome	NDUFA9
256000	Leigh syndrome	NDUFAF2
256000	Leigh syndrome	NDUFAF6
256000	Leigh syndrome	NDUFS3
256000	Leigh syndrome	NDUFS4
256000	Leigh syndrome	NDUFS7
256000	Leigh syndrome	NDUFS8
256000	Leigh syndrome	PGL5
256000	Leigh syndrome	PSST
256000	Leigh syndrome	PTD
256000	Leigh syndrome	SDH1
256000	Leigh syndrome	SDHA
256000	Leigh syndrome	SDHF
256000	Leigh syndrome	SURF1
256030	$Nemaline myopathy 2, autosomal recessive$	NEB
256030	$Nemaline myopathy 2, autosomal recessive$	NEM2
256040	$Autoinflammation, lipodystrophy, and dermatosis syndrome$	ALDD
256040	$Autoinflammation, lipodystrophy, and dermatosis syndrome$	JMP
256040	$Autoinflammation, lipodystrophy, and dermatosis syndrome$	LMP7
256040	$Autoinflammation, lipodystrophy, and dermatosis syndrome$	NKJO
256040	$Autoinflammation, lipodystrophy, and dermatosis syndrome$	PSMB8
256040	$Autoinflammation, lipodystrophy, and dermatosis syndrome$	RING10
256050	De la Chapelle dysplasia	D5S1708
256050	De la Chapelle dysplasia	DTD
256050	De la Chapelle dysplasia	DTDST
256050	De la Chapelle dysplasia	EDM4
256050	De la Chapelle dysplasia	SLC26A2
256100	$Nephronophthisis 1, juvenile$	JBTS4
256100	$Nephronophthisis 1, juvenile$	NPH1
256100	$Nephronophthisis 1, juvenile$	NPHP1
256100	$Nephronophthisis 1, juvenile$	SLSN1
256300	$Nephrotic syndrome, type 1$	NPHN
256300	$Nephrotic syndrome, type 1$	NPHS1
256370	$Nephrotic syndrome, type 4$	NPHS4
256370	$Nephrotic syndrome, type 4$	WT1
256450	$Hyperinsulinemic hypoglycemia, familial, 1$	ABCC8
256450	$Hyperinsulinemic hypoglycemia, familial, 1$	HHF1
256450	$Hyperinsulinemic hypoglycemia, familial, 1$	PHHI
256450	$Hyperinsulinemic hypoglycemia, familial, 1$	SUR
256450	$Hyperinsulinemic hypoglycemia, familial, 1$	SUR1
256450	$Hyperinsulinemic hypoglycemia, familial, 1$	TNDM2
256500	Netherton syndrome	LEKTI
256500	Netherton syndrome	SPINK5
256520	Neu-Laxova syndrome 1	NLS1
256520	Neu-Laxova syndrome 1	PHGDH
256520	Neu-Laxova syndrome 1	PHGDHD
256540	Galactosialidosis	CTSA
256540	Galactosialidosis	GLB2
256540	Galactosialidosis	GSL
256540	Galactosialidosis	NGBE
256540	Galactosialidosis	PPGB
256550	$Sialidosis, type II$	NEU
256550	$Sialidosis, type II$	NEU1
256550	$Sialidosis, type II$	SIAL1
256600	Infantile neuroaxonal dystrophy 1	INAD1
256600	Infantile neuroaxonal dystrophy 1	IPLA2
256600	Infantile neuroaxonal dystrophy 1	NBIA2A
256600	Infantile neuroaxonal dystrophy 1	NBIA2B
256600	Infantile neuroaxonal dystrophy 1	PARK14
256600	Infantile neuroaxonal dystrophy 1	PLA2G6
256700	Neuroblastoma	CMT2A
256700	Neuroblastoma	CMT2A1
256700	Neuroblastoma	KIF1B
256700	Neuroblastoma	NBLST1
256700	Neuroblastoma	NM23
256700	Neuroblastoma	NME1
256730	$Ceroid lipofuscinosis, neuronal, 1$	CLN1
256730	$Ceroid lipofuscinosis, neuronal, 1$	PPT1
256731	$Ceroid lipofuscinosis, neuronal, 5$	CLN5
256800	$Insensitivity to pain, congenital, with anhidrosis$	MTC
256800	$Insensitivity to pain, congenital, with anhidrosis$	NTRK1
256800	$Insensitivity to pain, congenital, with anhidrosis$	TRKA
256810	Mitochondrial DNA depletion syndrome 6 (hepatocerebral type)	MPV17
256810	Mitochondrial DNA depletion syndrome 6 (hepatocerebral type)	MTDPS6
256840	$Neuropathy, hereditary sensory, with spastic paraplegia$	CCT5
256840	$Neuropathy, hereditary sensory, with spastic paraplegia$	CCTE
256840	$Neuropathy, hereditary sensory, with spastic paraplegia$	KIAA0098
256850	Giant axonal neuropathy-1	GAN
256850	Giant axonal neuropathy-1	GAN1
257200	$Niemann-Pick disease, type A$	NPD
257200	$Niemann-Pick disease, type A$	SMPD1
257220	$Niemann-Pick disease, type D$	NPC
257220	$Niemann-Pick disease, type D$	NPC1
257270	$Night blindness, congenital stationary (complete), 1B, autosomal recessive$	CSNB1B
257270	$Night blindness, congenital stationary (complete), 1B, autosomal recessive$	GRM6
257270	$Night blindness, congenital stationary (complete), 1B, autosomal recessive$	MGLUR6
257300	Mosaic variegated aneuploidy syndrome 1	BUB1B
257300	Mosaic variegated aneuploidy syndrome 1	BUBR1
257300	Mosaic variegated aneuploidy syndrome 1	MVA1
257320	Lissencephaly 2 (Norman-Roberts type)	ETL7
257320	Lissencephaly 2 (Norman-Roberts type)	LIS2
257320	Lissencephaly 2 (Norman-Roberts type)	RELN
257320	Lissencephaly 2 (Norman-Roberts type)	RL
257850	$Oculodentodigital dysplasia, autosomal recessive$	AVSD3
257850	$Oculodentodigital dysplasia, autosomal recessive$	CMDR
257850	$Oculodentodigital dysplasia, autosomal recessive$	CX43
257850	$Oculodentodigital dysplasia, autosomal recessive$	EKVP
257850	$Oculodentodigital dysplasia, autosomal recessive$	GJA1
257850	$Oculodentodigital dysplasia, autosomal recessive$	HLHS1
257850	$Oculodentodigital dysplasia, autosomal recessive$	HSS
257850	$Oculodentodigital dysplasia, autosomal recessive$	ODDD
257850	$Oculodentodigital dysplasia, autosomal recessive$	ODOD
257850	$Oculodentodigital dysplasia, autosomal recessive$	SDTY3
257920	3MC syndrome 1	3MC1
257920	3MC syndrome 1	CRARF
257920	3MC syndrome 1	MASP1
257980	Odontoonychodermal dysplasia	OODD
257980	Odontoonychodermal dysplasia	SSPS
257980	Odontoonychodermal dysplasia	STHAG4
257980	Odontoonychodermal dysplasia	WNT10A
258100	Oguchi disease-1	RP47
258100	Oguchi disease-1	SAG
258315	Omodysplasia 1	GPC6
258315	Omodysplasia 1	OMIMD1
258450	$Progressive external ophthalmoplegia, autosomal recessive 1$	MIRAS
258450	$Progressive external ophthalmoplegia, autosomal recessive 1$	MTDPS4A
258450	$Progressive external ophthalmoplegia, autosomal recessive 1$	MTDPS4B
258450	$Progressive external ophthalmoplegia, autosomal recessive 1$	PEO
258450	$Progressive external ophthalmoplegia, autosomal recessive 1$	POLG
258450	$Progressive external ophthalmoplegia, autosomal recessive 1$	POLG1
258450	$Progressive external ophthalmoplegia, autosomal recessive 1$	POLGA
258450	$Progressive external ophthalmoplegia, autosomal recessive 1$	SANDO
258450	$Progressive external ophthalmoplegia, autosomal recessive 1$	SCAE
258480	Opsismodysplasia	INPPL1
258480	Opsismodysplasia	OPSMD
258501	$3-methylglutaconic aciduria, type III$	MGA3
258501	$3-methylglutaconic aciduria, type III$	OPA3
258660	$Nonarteritic anterior ischemic optic neuropathy, susceptibility to$	BDPLT1
258660	$Nonarteritic anterior ischemic optic neuropathy, susceptibility to$	BDPLT3
258660	$Nonarteritic anterior ischemic optic neuropathy, susceptibility to$	BSS
258660	$Nonarteritic anterior ischemic optic neuropathy, susceptibility to$	GP1BA
258660	$Nonarteritic anterior ischemic optic neuropathy, susceptibility to$	VWDP
258860	Orofaciodigital syndrome IV	C10orf61
258860	Orofaciodigital syndrome IV	JBTS18
258860	Orofaciodigital syndrome IV	OFD4
258860	Orofaciodigital syndrome IV	TCTN3
258860	Orofaciodigital syndrome IV	TECT3
258870	Gyrate atrophy of choroid and retina with or without ornithinemia	GACR
258870	Gyrate atrophy of choroid and retina with or without ornithinemia	OAT
258900	Orotic aciduria	OPRT
258900	Orotic aciduria	UMPS
259050	Primrose syndrome	DPZF
259050	Primrose syndrome	PRIMS
259050	Primrose syndrome	ZBTB20
259050	Primrose syndrome	ZNF288
259100	$Hypertrophic osteoarthropathy, primary, autosomal recessive 1$	HPGD
259100	$Hypertrophic osteoarthropathy, primary, autosomal recessive 1$	PGDH1
259100	$Hypertrophic osteoarthropathy, primary, autosomal recessive 1$	PHOAR1
259420	$Osteogenesis imperfecta, type III$	COL1A1
259420	$Osteogenesis imperfecta, type III$	COL1A2
259420	$Osteogenesis imperfecta, type III$	EDSC
259420	$Osteogenesis imperfecta, type III$	OI1
259420	$Osteogenesis imperfecta, type III$	OI2
259420	$Osteogenesis imperfecta, type III$	OI3
259420	$Osteogenesis imperfecta, type III$	OI4
259440	$Osteogenesis imperfecta, type IX$	CYPB
259440	$Osteogenesis imperfecta, type IX$	OI9
259440	$Osteogenesis imperfecta, type IX$	PPIB
259450	Bruck syndrome 1	BRKS1
259450	Bruck syndrome 1	FKBP10
259450	Bruck syndrome 1	FKBP65
259450	Bruck syndrome 1	OI11
259500	$Osteosarcoma, somatic$	BCC7
259500	$Osteosarcoma, somatic$	CDS1
259500	$Osteosarcoma, somatic$	CHEK2
259500	$Osteosarcoma, somatic$	CHK2
259500	$Osteosarcoma, somatic$	LFS1 
259500	$Osteosarcoma, somatic$	LFS2
259500	$Osteosarcoma, somatic$	P53
259500	$Osteosarcoma, somatic$	RAD53
259500	$Osteosarcoma, somatic$	RB1
259500	$Osteosarcoma, somatic$	TP53
259600	$Multicentric osteolysis, nodulosis, and arthropathy$	CLG4A
259600	$Multicentric osteolysis, nodulosis, and arthropathy$	MMP2
259600	$Multicentric osteolysis, nodulosis, and arthropathy$	MONA
259700	$Osteopetrosis, autosomal recessive 1$	OC116
259700	$Osteopetrosis, autosomal recessive 1$	OPTB1
259700	$Osteopetrosis, autosomal recessive 1$	TCIRG1
259700	$Osteopetrosis, autosomal recessive 1$	TIRC7
259710	$Osteopetrosis, autosomal recessive 2$	OPGL
259710	$Osteopetrosis, autosomal recessive 2$	OPTB2
259710	$Osteopetrosis, autosomal recessive 2$	TNFSF11
259710	$Osteopetrosis, autosomal recessive 2$	TRANCE
259720	$Osteopetrosis, autosomal recessive 5$	GL
259720	$Osteopetrosis, autosomal recessive 5$	OPTB5
259720	$Osteopetrosis, autosomal recessive 5$	OSTM1
259730	$Osteopetrosis, autosomal recessive 3, with renal tubular acidosis$	CA2
259770	Osteoporosis-pseudoglioma syndrome	BMND1
259770	Osteoporosis-pseudoglioma syndrome	EVR4
259770	Osteoporosis-pseudoglioma syndrome	LR3
259770	Osteoporosis-pseudoglioma syndrome	LRP5
259770	Osteoporosis-pseudoglioma syndrome	LRP7
259770	Osteoporosis-pseudoglioma syndrome	OPPG
259770	Osteoporosis-pseudoglioma syndrome	OPTA1
259770	Osteoporosis-pseudoglioma syndrome	VBCH2
259775	Raine syndrome	DMP4
259775	Raine syndrome	FAM20C
259900	$Hyperoxaluria, primary, type 1$	AGXT
259900	$Hyperoxaluria, primary, type 1$	SPAT
26	$Cardiomyopathy, familial hypertrophic$	ABPA
26	$Cardiomyopathy, familial hypertrophic$	ABPL
26	$Cardiomyopathy, familial hypertrophic$	CMH26
26	$Cardiomyopathy, familial hypertrophic$	DFNB26
26	$Cardiomyopathy, familial hypertrophic$	FLN2
26	$Cardiomyopathy, familial hypertrophic$	FLNC
26	$Cardiomyopathy, familial hypertrophic$	MFM5
26	$Cardiomyopathy, familial hypertrophic$	MPD4
26	$Cardiomyopathy, familial hypertrophic$	RCM5
260000	$Hyperoxaluria, primary, type II$	GLXR
260000	$Hyperoxaluria, primary, type II$	GRHPR
260005	5-oxoprolinase deficiency	OPLAH
260005	5-oxoprolinase deficiency	OPLAHD
260300	$Parkinson disease 15, autosomal recessive$	FBX
260300	$Parkinson disease 15, autosomal recessive$	FBX7
260300	$Parkinson disease 15, autosomal recessive$	FBXO7
260300	$Parkinson disease 15, autosomal recessive$	PARK15
260300	$Parkinson disease 15, autosomal recessive$	PKPS
260350	Pancreatic cancer	BCC7
260350	Pancreatic cancer	CFC2
260350	Pancreatic cancer	DPC4
260350	Pancreatic cancer	JIP
260350	Pancreatic cancer	KRAS
260350	Pancreatic cancer	KRAS2
260350	Pancreatic cancer	LFS1 
260350	Pancreatic cancer	LKB1
260350	Pancreatic cancer	MADH4
260350	Pancreatic cancer	MYHRS
260350	Pancreatic cancer	NS
260350	Pancreatic cancer	P53
260350	Pancreatic cancer	PJS
260350	Pancreatic cancer	RALD
260350	Pancreatic cancer	RASK2
260350	Pancreatic cancer	SMAD4
260350	Pancreatic cancer	STK11
260350	Pancreatic cancer	TP53
260370	Pancreatic agenesis 1	IPF1
260370	Pancreatic agenesis 1	MODY4
260370	Pancreatic agenesis 1	PAGEN1
260370	Pancreatic agenesis 1	PDX1
260400	Shwachman-Diamond syndrome	SBDS
260400	Shwachman-Diamond syndrome	SDS
260500	Choroid plexus papilloma	BCC7
260500	Choroid plexus papilloma	LFS1 
260500	Choroid plexus papilloma	P53
260500	Choroid plexus papilloma	TP53
260540	$Supranuclear palsy, progressive atypical$	DDPAC
260540	$Supranuclear palsy, progressive atypical$	MAPT
260540	$Supranuclear palsy, progressive atypical$	MSTD
260540	$Supranuclear palsy, progressive atypical$	MTBT1
260565	PEHO syndrome	APE
260565	PEHO syndrome	CCDC88A
260565	PEHO syndrome	GIRDIN
260565	PEHO syndrome	GIV
260565	PEHO syndrome	HKRP1
260565	PEHO syndrome	KIAA1212
260565	PEHO syndrome	PEHO
260600	$Leukodystrophy, hypomyelinating, 3$	AIMP1
260600	$Leukodystrophy, hypomyelinating, 3$	EMAP2
260600	$Leukodystrophy, hypomyelinating, 3$	EMAPII
260600	$Leukodystrophy, hypomyelinating, 3$	HLD3
260600	$Leukodystrophy, hypomyelinating, 3$	SCYE1
260660	Cousin syndrome	TBX15
260800	[Pentosuria]	DCXR
260800	[Pentosuria]	P34H
260800	[Pentosuria]	PNTSU
260920	Hyper-IgD syndrome	MVK
260920	Hyper-IgD syndrome	MVLK
260920	Hyper-IgD syndrome	POROK3
261000	Intrinsic factor deficiency	GIF
261000	Intrinsic factor deficiency	IF
261100	$Megaloblastic anemia-1, Norwegian type$	AMN
261100	$Megaloblastic anemia-1, Norwegian type$	CUBN
261100	$Megaloblastic anemia-1, Norwegian type$	IFCR
261100	$Megaloblastic anemia-1, Norwegian type$	MGA1
261500	[Eosinophil peroxidase deficiency]	EPX
261500	[Eosinophil peroxidase deficiency]	EPXD
261515	D-bifunctional protein deficiency	HSD17B4
261515	D-bifunctional protein deficiency	PRLTS1
261540	Peters-plus syndrome	B3GALTL
261540	Peters-plus syndrome	B3GLCT
261540	Peters-plus syndrome	B3GTL
261550	$Persistent Mullerian duct syndrome, type I$	AMH
261550	$Persistent Mullerian duct syndrome, type I$	AMHR
261550	$Persistent Mullerian duct syndrome, type I$	AMHR2
261550	$Persistent Mullerian duct syndrome, type I$	MIF
261600	$[Hyperphenylalaninemia, non-PKU mild]$	PAH
261600	$[Hyperphenylalaninemia, non-PKU mild]$	PKU1
261630	$Hyperphenylalaninemia, BH4-deficient, C$	DHPR
261630	$Hyperphenylalaninemia, BH4-deficient, C$	QDPR
261640	$Hyperphenylalaninemia, BH4-deficient, A$	PTS
261650	$PEPCK deficiency, mitochondrial$	PCK2
261650	$PEPCK deficiency, mitochondrial$	PEPCK2
261670	Glycogen storage disease X	GSD10
261670	Glycogen storage disease X	PGAM2
261670	Glycogen storage disease X	PGAMM
261680	$Phosphoenolpyruvate carboxykinase-1, cytosolic, deficiency$	PCK1
261740	$Glycogen storage disease of heart, lethal congenital$	CMH6
261740	$Glycogen storage disease of heart, lethal congenital$	PRKAG2
261740	$Glycogen storage disease of heart, lethal congenital$	WPWS
261750	$Phosphorylase kinase deficiency of liver and muscle, autosomal recessive$	PHKB
262000	Bjornstad syndrome	BCS1L
262000	Bjornstad syndrome	BJS
262000	Bjornstad syndrome	FLNMS
262000	Bjornstad syndrome	GRACILE
262000	Bjornstad syndrome	MC3DN1
262000	Bjornstad syndrome	PTD
262190	Rabson-Mendenhall syndrome	HHF5
262190	Rabson-Mendenhall syndrome	INSR
262300	Achromatopsia 3	ACHM1
262300	Achromatopsia 3	ACHM3
262300	Achromatopsia 3	CNGB3
262400	$Growth hormone deficiency, isolated, type IA$	GH1
262400	$Growth hormone deficiency, isolated, type IA$	GHN
262400	$Growth hormone deficiency, isolated, type IA$	IGHD1B
262500	Laron dwarfism	GHIP
262500	Laron dwarfism	GHR
262600	$Pituitary hormone deficiency, combined, 2$	CPHD2
262600	$Pituitary hormone deficiency, combined, 2$	PROP1
262650	Kowarski syndrome	GH1
262650	Kowarski syndrome	GHN
262650	Kowarski syndrome	IGHD1B
262700	$Pituitary hormone deficiency, combined, 4$	CPHD4
262700	$Pituitary hormone deficiency, combined, 4$	LHX4
262850	Alpha-2-plasmin inhibitor deficiency	PLI
262850	Alpha-2-plasmin inhibitor deficiency	SERPINF2
262890	Scott syndrome	ANO6
262890	Scott syndrome	BDPLT7
262890	Scott syndrome	SCTS
262890	Scott syndrome	TMEM16F
263200	Polycystic kidney and hepatic disease	ARPKD
263200	Polycystic kidney and hepatic disease	FCYT
263200	Polycystic kidney and hepatic disease	PKHD1
263210	Gillessen-Kaesbach-Nishimura syndrome	ALG9
263210	Gillessen-Kaesbach-Nishimura syndrome	CDG1L
263210	Gillessen-Kaesbach-Nishimura syndrome	DIBD1
263210	Gillessen-Kaesbach-Nishimura syndrome	GIKANIS
263300	$Polycythemia vera, somatic$	JAK2
263300	$Polycythemia vera, somatic$	THCYT3
263400	$Erythrocytosis, familial, 2$	VHL
263520	Short-rib thoracic dysplasia 6 with or without polydactyly	NEK1
263520	Short-rib thoracic dysplasia 6 with or without polydactyly	SRPS2A
263520	Short-rib thoracic dysplasia 6 with or without polydactyly	SRTD6
263570	$Polyglucosan body disease, adult form$	APBD
263570	$Polyglucosan body disease, adult form$	GBE1
263570	$Polyglucosan body disease, adult form$	GSD4
263650	$Popliteal pterygium syndrome, Bartsocas-Papas type$	DIK
263650	$Popliteal pterygium syndrome, Bartsocas-Papas type$	NKRD3
263650	$Popliteal pterygium syndrome, Bartsocas-Papas type$	PPS2
263650	$Popliteal pterygium syndrome, Bartsocas-Papas type$	RIPK4
263700	$Porphyria, congenital erythropoietic$	UROS
263750	Miller syndrome	DHODH
263750	Miller syndrome	POADS
263750	Miller syndrome	URA1
263800	Gitelman syndrome	NCCT
263800	Gitelman syndrome	SLC12A3
263800	Gitelman syndrome	TSC
264070	$Hyperphenylalaninemia, BH4-deficient, D$	DCOH
264070	$Hyperphenylalaninemia, BH4-deficient, D$	PCBD1
264080	Progesterone resistance	PGR
264300	$Pseudohermaphroditism, male, with gynecomastia$	EDH17B3
264300	$Pseudohermaphroditism, male, with gynecomastia$	HSD17B3
264350	$Pseudohypoaldosteronism, type I$	BESC1
264350	$Pseudohypoaldosteronism, type I$	BESC2
264350	$Pseudohypoaldosteronism, type I$	BESC3
264350	$Pseudohypoaldosteronism, type I$	PHA1
264350	$Pseudohypoaldosteronism, type I$	SCNN1A
264350	$Pseudohypoaldosteronism, type I$	SCNN1B
264350	$Pseudohypoaldosteronism, type I$	SCNN1G
264470	Peroxisomal acyl-CoA oxidase deficiency	ACOX
264470	Peroxisomal acyl-CoA oxidase deficiency	ACOX1
264470	Peroxisomal acyl-CoA oxidase deficiency	SCOX
264600	Pseudovaginal perineoscrotal hypospadias	SRD5A2
264700	$Vitamin D-dependent rickets, type I$	CYP27B1
264700	$Vitamin D-dependent rickets, type I$	PDDR
264700	$Vitamin D-dependent rickets, type I$	VDD1
264800	$Pseudoxanthoma elasticum, modifier of severity of$	ABC34
264800	$Pseudoxanthoma elasticum, modifier of severity of$	ABCC6
264800	$Pseudoxanthoma elasticum, modifier of severity of$	ARA
264800	$Pseudoxanthoma elasticum, modifier of severity of$	DBQD2
264800	$Pseudoxanthoma elasticum, modifier of severity of$	GACI2
264800	$Pseudoxanthoma elasticum, modifier of severity of$	MLP1
264800	$Pseudoxanthoma elasticum, modifier of severity of$	PXE
